Date,Allen,Anderson,Atchison,Barber,Barton,Bourbon,Brown,Butler,Chase,Chautauqua,Cherokee,Cheyenne,Clark,Clay,Cloud,Coffey,Comanche,Cowley,Crawford,Decatur,Dickinson,Doniphan,Douglas,Edwards,Elk,Ellis,Ellsworth,Finney,Ford,Franklin,Geary,Gove,Graham,Grant,Gray,Greeley,Greenwood,Hamilton,Harper,Harvey,Haskell,Hodgeman,Jackson,Jefferson,Jewell,Johnson,Kearny,Kingman,Kiowa,Labette,Lane,Leavenworth,Lincoln,Linn,Logan,Lyon,Marion,Marshall,McPherson,Meade,Miami,Mitchell,Montgomery,Morris,Morton,Nemaha,Neosho,Ness,Norton,Osage,Osborne,Ottawa,Pawnee,Phillips,Pottawatomie,Pratt,Rawlins,Reno,Republic,Rice,Riley,Rooks,Rush,Russell,Saline,Scott,Sedgwick,Seward,Shawnee,Sheridan,Sherman,Smith,Stafford,Stanton,Stevens,Sumner,Thomas,Trego,Wabaunsee,Wallace,Washington,Wichita,Wilson,Woodson,Wyandotte,Total
6/5/20,1,1,23,1,44,8,7,37,4,4,10,2,33,5,5,51,2,17,8,0,5,18,69,5,0,10,2,1526,1813,35,26,1,0,18,23,0,9,20,2,11,22,5,103,22,4,910,45,0,3,22,4,1100,0,11,0,387,5,0,30,30,7,4,20,5,6,19,2,4,2,9,2,4,2,2,27,2,0,45,4,4,68,7,0,0,25,14,635,891,367,2,7,2,1,10,30,8,0,1,31,0,0,0,1,6,1471,10306.0
6/6/20,1,1,23,1,44,8,7,37,4,4,10,2,33,5,5,51,2,17,8,0,5,18,70,5,0,10,2,1526,1819,35,26,1,0,18,23,0,9,20,2,11,22,5,102,22,4,931,45,0,3,22,4,1100,0,11,0,387,5,0,33,30,7,4,20,5,6,19,2,4,2,9,2,4,2,2,27,2,0,45,4,4,68,7,0,0,25,14,640,891,372,2,7,2,1,10,30,8,0,1,31,0,0,0,1,6,1486,10361.0
6/7/20,1,1,23,1,45,8,9,37,4,4,10,2,33,5,5,51,2,25,8,0,5,18,70,5,0,10,2,1526,1819,35,26,1,0,18,23,0,9,20,2,11,22,5,102,22,4,940,45,0,3,22,4,1100,0,11,0,387,5,0,33,30,7,4,20,5,6,19,3,4,2,9,2,4,2,2,27,2,0,45,4,4,68,7,0,0,25,14,654,891,372,2,7,2,1,10,30,8,0,1,31,0,0,0,1,6,1496,10406.0
6/8/20,1,1,24,1,46,8,9,37,3,4,10,2,33,5,5,52,2,26,8,0,5,20,74,5,0,10,2,1536,1840,38,26,1,0,18,23,0,9,23,2,11,22,6,103,23,4,948,46,0,3,26,4,1103,0,11,0,400,5,0,33,30,7,4,20,5,6,19,3,4,2,9,2,4,4,2,27,2,0,46,4,4,71,6,0,0,26,15,660,900,384,2,7,2,1,10,30,8,0,1,31,0,0,0,1,6,1522,10544.0
6/9/20,1,1,25,1,46,8,9,37,3,4,11,2,33,5,5,52,2,28,10,0,5,20,74,5,0,10,2,1536,1840,38,26,1,0,18,23,0,9,23,2,11,22,6,102,23,4,959,46,0,3,26,4,1103,0,11,0,400,5,0,38,30,7,4,20,5,6,19,3,4,2,9,2,4,4,2,27,2,0,46,4,4,71,6,0,0,26,15,689,904,394,2,7,2,1,9,30,9,0,1,31,0,1,0,1,6,1522,10609.0
6/10/20,1,1,25,1,47,8,9,37,3,4,11,2,33,6,5,52,2,28,13,0,6,20,76,5,0,12,3,1537,1837,46,26,1,0,18,23,0,10,25,2,11,22,5,102,23,4,972,46,0,3,27,4,1103,0,11,0,401,5,0,38,30,10,4,20,5,6,19,4,4,3,10,2,4,3,2,29,2,0,47,4,4,71,6,0,0,27,15,710,917,409,2,7,2,1,9,31,10,0,1,31,0,1,0,1,6,1569,10750.0
6/11/20,1,1,26,1,47,8,9,37,3,4,16,2,33,6,5,52,2,32,14,0,6,20,78,5,0,12,3,1537,1837,49,29,1,0,18,23,0,10,25,2,12,22,5,102,23,4,992,46,0,3,27,4,1105,0,11,0,405,5,0,38,30,10,4,22,5,6,20,4,4,3,10,2,4,3,2,29,2,0,47,4,4,71,6,0,0,27,15,717,917,420,2,7,2,1,9,31,10,0,1,31,0,1,0,1,6,1575,10823.0
6/12/20,2,1,26,1,48,8,10,37,3,4,16,2,33,6,5,52,2,39,20,0,6,20,79,5,0,12,3,1538,1842,49,29,1,0,18,23,0,11,27,2,12,22,5,102,22,4,1015,46,0,3,27,4,1106,0,11,0,406,5,0,38,30,16,4,22,5,6,20,6,4,3,10,2,4,3,2,32,2,0,48,4,4,74,6,0,0,28,16,728,924,435,2,7,2,1,9,31,9,0,1,31,0,1,0,1,6,1626,10973.0
6/13/20,2,1,26,1,48,8,10,37,3,4,16,2,33,6,5,52,2,39,24,0,6,20,79,5,0,12,3,1538,1842,49,29,1,0,18,23,0,11,27,2,12,22,5,102,22,4,1031,46,0,3,27,4,1106,0,11,0,406,5,0,38,30,16,4,22,5,6,20,6,4,3,10,2,4,3,2,32,2,0,49,4,4,74,6,0,0,28,16,739,924,438,2,7,2,1,9,31,9,0,1,31,0,1,0,1,6,1638,11020.0
6/14/20,2,1,26,1,48,8,10,37,3,4,16,2,33,6,5,52,2,39,44,0,6,20,79,5,0,12,3,1538,1842,49,29,1,0,18,23,0,11,27,2,12,22,5,102,22,4,1061,46,0,3,27,4,1106,0,11,0,406,5,0,38,30,16,4,22,5,6,20,6,4,3,10,2,4,3,2,32,2,0,49,4,4,77,6,0,0,28,16,745,924,438,2,7,2,1,9,31,9,0,1,31,0,1,0,1,6,1660,11101.0
6/15/20,2,2,27,1,49,8,10,37,3,4,16,2,34,6,5,52,2,41,98,0,6,20,82,5,0,13,3,1540,1863,51,29,1,0,18,23,0,11,28,2,12,22,6,103,22,4,1075,46,0,3,27,4,1109,0,12,0,414,5,0,38,30,16,4,23,5,6,21,8,4,3,10,2,4,3,2,34,2,0,50,4,4,80,6,0,0,32,16,764,934,457,2,7,3,1,9,30,9,0,1,31,0,1,0,1,6,1698,11319.0
6/16/20,2,2,27,1,49,8,10,37,3,4,17,2,34,6,5,52,2,41,98,0,6,20,83,5,0,13,3,1543,1863,51,29,1,0,18,23,0,11,28,2,12,22,6,103,22,4,1080,46,0,3,27,4,1111,0,12,0,465,5,0,39,30,16,4,25,5,6,21,8,4,3,10,2,4,3,2,34,6,0,50,4,4,80,6,0,0,32,16,791,934,452,2,7,3,1,9,30,9,0,1,31,0,1,0,1,6,1698,11411.0
6/17/20,2,3,27,1,49,9,10,37,3,4,17,2,34,6,6,52,2,45,156,0,6,23,86,5,0,13,3,1545,1873,53,30,1,0,18,23,0,11,28,2,12,22,7,103,22,4,1107,46,0,3,27,4,1118,0,12,0,476,7,0,39,30,16,4,25,5,6,22,10,4,3,10,2,4,3,2,40,6,0,50,4,4,91,6,0,0,33,16,810,940,456,3,7,3,1,9,30,9,0,1,32,0,1,0,1,6,1745,11644.0
6/18/20,2,3,27,1,51,9,13,41,3,4,17,2,34,6,6,52,2,49,156,0,6,23,86,5,0,13,3,1545,1873,53,32,1,0,18,24,0,11,28,2,12,22,7,104,22,4,1150,46,0,3,27,4,1120,0,12,0,476,7,0,41,30,16,4,25,5,6,22,10,4,3,10,2,4,3,2,40,6,0,50,4,4,91,6,0,0,33,16,821,940,469,3,7,3,1,9,30,9,0,1,32,0,1,0,1,6,1766,11753.0
6/19/20,2,3,27,1,52,9,14,47,3,4,17,2,34,6,7,52,2,55,167,0,6,24,91,6,0,14,3,1546,1892,57,33,1,0,22,24,0,11,28,2,13,23,8,104,22,4,1197,46,0,3,28,5,1122,0,12,0,476,7,0,41,30,20,4,25,5,6,22,17,4,3,10,2,4,3,2,42,6,0,53,4,4,103,6,0,0,40,16,846,955,477,3,7,3,1,9,30,9,0,1,32,0,1,0,1,6,1834,12021.0
6/20/20,2,3,27,1,52,9,14,47,3,4,17,2,34,6,7,52,2,55,167,0,6,24,91,6,0,14,3,1546,1892,57,33,1,0,22,24,0,11,28,2,13,23,8,104,22,4,1236,46,0,3,28,5,1122,0,12,0,476,7,0,41,30,20,4,25,5,6,22,17,4,3,10,2,4,3,2,42,6,0,55,4,4,103,6,0,0,40,16,867,955,491,3,7,3,1,9,30,9,0,1,32,0,1,0,1,6,1834,12097.0
6/21/20,2,3,27,1,54,9,14,47,3,4,17,2,34,6,7,52,2,55,167,0,6,24,91,6,0,14,3,1546,1892,57,33,1,0,23,24,0,11,28,2,13,23,8,104,22,4,1257,46,0,3,28,5,1122,0,12,0,476,7,0,41,30,20,4,25,5,6,22,17,4,3,10,2,4,3,2,42,6,0,55,4,4,103,6,0,0,40,16,882,955,491,3,7,3,1,9,30,9,0,1,32,0,1,0,1,6,1834,12136.0
6/22/20,2,3,28,1,54,14,14,50,4,4,18,2,34,6,7,53,2,59,192,0,6,24,102,6,0,14,3,1554,1898,65,36,1,0,24,24,0,11,28,2,20,23,9,104,22,4,1277,48,0,3,28,5,1132,0,12,0,476,7,0,49,30,20,4,26,5,6,23,17,4,3,10,2,4,3,3,48,6,0,60,4,4,132,6,0,0,50,16,896,968,503,3,7,3,1,10,30,10,10,1,32,0,1,0,1,6,1896,12428.0
6/23/20,2,3,28,1,54,14,14,51,4,4,21,2,34,6,8,53,2,60,192,0,6,24,102,6,0,14,3,1558,1898,65,38,1,0,24,24,0,11,28,2,20,23,9,104,22,4,1316,48,0,3,28,5,1132,0,12,1,479,7,0,49,30,20,4,26,5,6,23,17,4,3,10,2,4,3,3,48,6,0,58,8,4,132,6,0,0,50,16,937,968,509,3,7,3,1,10,30,10,12,1,32,0,1,0,1,6,1899,12537.0
6/24/20,2,3,28,1,54,14,14,52,4,4,25,2,34,6,8,53,2,62,220,0,8,25,105,6,0,14,3,1558,1927,66,39,1,0,37,24,0,11,29,2,24,23,9,105,25,4,1370,47,0,3,50,5,1137,0,12,1,479,7,1,49,30,26,4,26,5,6,24,17,4,3,10,2,4,3,3,51,6,0,58,8,4,156,6,0,0,72,16,958,991,535,3,7,3,1,10,30,10,14,1,33,0,1,0,1,6,1988,12930.0
6/25/20,5,3,28,1,55,19,14,55,4,4,25,2,34,6,8,53,2,64,220,0,8,25,105,6,1,14,3,1562,1927,66,43,1,0,37,24,0,11,29,2,28,23,9,105,24,4,1427,47,0,3,50,5,1137,0,12,1,479,7,1,54,30,26,4,32,5,6,24,17,4,3,10,2,4,3,3,51,6,0,59,8,4,156,6,0,0,72,16,1001,991,546,3,7,3,1,10,30,10,14,1,33,0,1,0,1,6,2016,13107.0
6/26/20,5,3,29,1,55,19,14,51,4,4,27,2,34,6,10,53,2,66,246,0,8,26,124,6,1,15,3,1563,1937,67,43,1,0,40,24,0,11,29,2,28,23,9,105,24,4,1490,48,0,4,55,5,1146,0,13,1,479,8,1,60,30,26,4,32,5,6,24,23,4,3,11,2,5,3,3,58,6,0,60,9,4,184,6,0,0,93,16,1026,1001,576,3,7,3,1,10,31,11,15,1,34,0,1,0,1,8,2082,13462.0
6/27/20,5,3,31,1,55,21,14,51,4,4,29,2,34,6,10,53,2,66,246,0,8,26,124,6,1,15,3,1563,1937,67,43,1,0,47,24,0,11,29,2,28,23,9,105,24,4,1550,48,0,4,55,5,1146,0,13,1,479,8,1,60,30,26,4,32,5,6,24,29,4,3,11,2,5,3,3,58,11,0,60,9,4,184,6,0,0,93,16,1067,1001,596,3,7,3,1,10,31,11,15,1,33,0,1,0,1,8,2093,13617.0
6/28/20,5,3,31,1,55,21,14,51,4,4,29,2,34,6,10,53,2,66,246,0,8,26,124,6,1,15,3,1563,1937,67,45,1,0,47,24,0,11,29,2,28,23,9,105,24,4,1613,48,0,4,55,5,1146,0,13,1,479,8,1,72,30,26,4,32,5,6,24,29,4,3,11,2,5,3,3,58,11,0,62,9,4,184,6,0,0,93,16,1120,1001,596,3,7,3,1,10,31,11,15,1,33,0,1,0,1,8,2191,13847.0
6/29/20,4,4,34,1,56,21,14,53,4,4,29,2,34,6,18,53,2,70,256,0,8,25,157,6,1,18,3,1563,1944,71,57,1,0,47,24,0,11,29,2,37,23,9,106,24,4,1651,48,0,4,57,5,1162,1,14,1,489,9,2,72,30,27,4,38,5,6,24,32,4,4,13,2,6,3,3,65,11,0,63,9,4,222,7,1,0,105,16,1161,1011,621,4,7,3,1,10,31,11,15,1,35,0,1,0,1,8,2234,14209.0
6/30/20,4,4,34,1,56,28,14,53,4,4,29,2,34,6,18,53,2,71,256,0,8,25,157,6,1,18,3,1570,1944,71,57,1,0,47,29,0,11,29,2,37,23,9,112,24,4,1692,48,0,4,59,5,1162,1,14,1,489,9,2,72,30,27,4,41,5,6,26,32,4,4,13,2,6,3,3,65,11,0,63,11,4,233,7,1,0,105,16,1208,1011,646,4,7,3,1,10,31,11,15,1,35,0,1,0,1,10,2234,14370.0
7/1/20,4,4,36,1,57,28,14,56,4,4,34,2,34,7,18,53,2,71,262,0,8,26,190,7,1,21,4,1574,1947,77,53,1,0,48,31,0,11,30,4,37,24,9,113,25,4,1798,48,0,3,61,5,1171,1,14,1,499,9,2,75,30,34,4,44,5,6,27,32,4,4,13,2,6,3,3,69,12,0,66,11,4,242,7,1,2,123,16,1278,1019,670,5,7,3,1,10,32,13,15,1,35,0,1,0,2,10,2335,14830.0
7/2/20,4,4,39,1,57,28,14,60,4,4,38,2,34,7,18,53,2,71,262,0,8,26,190,7,1,21,4,1575,1947,77,61,1,0,51,31,0,11,30,4,38,24,9,113,25,4,1816,48,0,3,63,5,1171,1,14,1,499,9,2,75,30,34,4,45,5,7,27,32,4,4,14,2,6,3,10,69,12,0,73,12,4,261,7,1,2,123,16,1328,1019,709,5,7,3,1,10,32,13,15,1,35,0,1,0,3,10,2336,15002.0
7/3/20,4,4,39,2,57,28,14,60,5,4,38,2,34,7,21,53,2,73,266,0,8,26,251,7,1,25,4,1575,1954,78,62,2,0,51,31,0,11,30,4,43,28,9,113,28,4,1993,48,0,3,65,5,1181,1,15,1,502,10,2,79,30,35,4,45,5,7,27,33,4,6,15,2,8,3,10,74,11,0,74,15,4,273,7,1,2,140,16,1432,1033,747,5,7,3,1,11,32,13,15,1,36,0,1,0,3,10,2495,15659.0
7/4/20,4,4,39,2,57,28,14,67,5,4,39,2,34,7,21,53,3,73,266,0,8,26,251,7,1,25,4,1575,1954,78,65,2,0,53,31,0,11,30,4,43,28,9,113,27,4,2111,48,0,3,65,5,1181,1,15,1,502,10,2,79,30,35,4,48,5,7,27,33,4,6,15,2,8,3,10,74,11,0,78,15,4,273,7,1,2,140,16,1499,1033,747,5,7,3,1,11,32,13,16,1,36,0,1,0,3,10,2541,15911.0
7/5/20,4,4,39,2,57,28,14,67,5,4,39,2,34,7,21,53,3,73,266,0,8,26,251,7,1,25,4,1575,1954,78,65,2,0,53,31,0,11,30,4,43,28,9,113,27,4,2205,48,0,3,65,5,1181,1,15,1,502,10,2,79,30,35,4,48,5,7,27,33,4,6,15,2,8,3,10,74,11,0,83,15,4,273,7,1,2,140,16,1540,1033,747,5,7,3,1,11,32,13,16,1,36,0,1,0,3,10,2571,16081.0
7/6/20,5,5,41,2,57,36,14,67,5,4,42,2,34,9,24,53,3,76,275,0,10,26,354,7,1,28,10,1584,1955,79,72,2,2,53,32,0,11,32,2,50,30,9,113,27,4,2277,48,1,3,66,5,1192,1,16,1,510,11,2,79,30,42,4,54,5,7,29,35,4,10,18,3,10,3,27,78,11,0,89,15,4,309,7,1,2,168,16,1597,1033,819,5,7,3,1,12,32,16,17,1,36,0,1,0,4,12,2602,16638.0
7/7/20,5,5,41,2,57,36,14,67,5,4,43,2,34,9,24,53,3,76,275,0,14,26,354,7,1,28,11,1584,1955,79,72,2,2,55,32,0,11,32,2,50,30,9,113,34,4,2356,48,1,3,63,5,1192,1,16,1,501,11,2,79,30,42,4,56,5,7,29,35,4,12,19,3,10,3,27,78,11,0,89,15,4,317,9,1,2,168,16,1652,1045,844,5,7,3,1,12,32,16,17,1,36,0,1,0,4,12,2635,16860.0
7/8/20,5,6,42,2,58,47,18,77,5,5,43,2,34,9,25,53,3,79,291,0,18,26,377,7,1,33,11,1586,1960,80,73,2,3,55,34,0,11,32,2,53,30,9,117,34,4,2491,48,1,3,65,5,1196,1,15,1,511,13,2,81,30,48,5,59,5,7,29,35,4,12,22,3,12,4,27,78,12,0,95,15,4,325,9,2,2,185,16,1703,1048,890,5,7,3,1,12,33,17,17,2,37,0,1,0,4,12,2700,17332.0
7/9/20,5,8,42,2,62,50,18,82,5,5,48,2,34,9,25,53,3,79,291,0,19,26,377,7,1,33,11,1595,1960,88,79,2,5,57,34,0,11,32,2,59,30,9,117,36,4,2633,48,1,3,65,5,1196,1,15,1,515,20,2,81,30,52,5,60,5,7,29,35,4,13,25,3,12,4,27,78,12,0,109,17,8,332,9,2,1,185,16,1792,1048,918,5,7,3,1,12,33,20,17,2,37,0,1,0,4,12,2790,17785.0
7/10/20,6,8,42,2,62,50,19,88,5,5,52,2,34,10,26,53,3,83,298,0,23,26,415,8,1,42,11,1604,1965,88,82,2,6,57,37,0,11,32,2,64,32,9,117,37,4,2724,48,4,3,66,5,1213,2,16,1,523,20,2,82,30,52,11,64,5,7,30,37,4,13,28,3,15,4,28,83,14,0,119,17,8,337,9,3,1,210,17,1844,1082,964,6,7,3,1,12,34,26,17,2,38,0,1,0,4,12,2869,18303.0
7/11/20,6,8,42,2,63,50,19,88,5,5,52,2,34,10,26,54,3,83,298,0,23,26,415,8,1,42,11,1604,1965,88,85,2,6,61,37,0,11,33,2,64,32,9,117,37,4,2857,48,4,3,66,5,1213,2,16,2,523,20,2,85,30,52,11,64,5,7,30,37,4,18,28,3,15,4,36,83,14,0,123,17,8,337,9,3,2,210,17,1959,1082,990,6,8,3,1,12,34,32,18,2,38,0,1,0,4,12,2939,18687.0
7/12/20,6,8,42,2,63,50,19,88,5,5,52,2,34,10,26,54,3,83,298,0,23,26,415,8,1,42,11,1604,1965,88,85,2,6,61,37,1,11,33,2,64,32,9,117,37,4,2967,48,4,3,66,5,1213,2,16,2,523,20,2,85,30,52,11,64,5,7,30,37,4,18,28,3,15,4,36,83,14,0,127,21,8,337,9,3,2,210,17,2023,1082,990,6,8,3,1,12,34,32,18,2,38,0,1,0,4,12,3050,18981.0
7/13/20,8,15,44,3,63,54,23,97,6,5,56,2,34,13,26,55,3,88,313,2,23,26,448,8,1,55,13,1605,1976,94,86,2,7,66,41,1,11,33,2,88,33,10,123,36,4,3081,48,4,3,75,5,1227,4,17,2,532,20,6,89,30,57,13,70,5,7,32,41,4,21,29,3,20,4,36,86,16,0,128,21,10,355,9,4,2,236,19,2156,1082,1035,6,9,3,2,12,36,48,18,5,37,0,1,0,4,10,3108,19645.0
7/14/20,10,15,44,3,63,56,23,102,6,5,56,2,34,13,26,56,3,88,313,2,23,26,461,8,1,55,14,1605,1976,94,86,2,7,66,41,1,11,33,2,91,33,10,124,37,4,3158,48,5,3,81,5,1227,4,17,2,532,20,6,90,30,57,16,70,5,7,33,41,4,21,29,3,20,4,36,86,16,0,128,21,10,364,9,4,2,236,19,2219,1097,1066,6,9,3,2,12,36,48,18,5,37,0,1,0,4,10,3114,19887.0
7/15/20,10,18,45,3,66,56,23,108,6,5,59,2,34,14,26,59,3,90,322,3,23,26,487,8,1,65,14,1613,1977,102,86,2,8,66,41,3,11,35,2,97,33,10,124,38,4,3286,50,5,3,81,5,1240,4,18,2,536,22,7,91,30,67,16,73,5,7,34,45,5,22,30,3,20,7,38,90,22,0,143,21,10,371,9,4,2,250,19,2293,1105,1082,7,9,3,2,12,38,49,19,5,38,0,1,0,4,10,3151,20349.0
7/16/20,10,21,45,3,68,56,23,110,6,5,59,2,34,14,26,59,3,96,322,3,27,26,489,8,1,65,14,1620,1977,102,88,2,8,71,41,3,11,35,2,98,33,10,124,39,5,3422,50,5,3,83,5,1240,4,18,2,536,22,7,94,30,67,16,75,5,7,34,45,5,22,30,3,20,7,38,90,22,0,142,21,10,374,9,4,2,250,19,2386,1105,1109,7,9,3,2,12,38,49,19,5,38,0,1,0,4,10,3318,20817.0
7/17/20,10,22,49,3,72,56,23,115,6,5,59,2,36,12,26,60,3,97,326,3,27,31,494,8,1,78,14,1624,1982,113,88,2,8,75,46,3,11,35,4,106,33,10,124,40,5,3564,52,5,5,86,5,1252,5,20,2,550,23,7,94,31,69,19,77,6,7,37,48,5,22,33,3,22,7,38,92,24,0,155,21,12,382,9,4,4,263,19,2473,1105,1140,7,9,3,2,12,39,58,20,5,39,0,2,0,5,10,3433,21388.0
7/18/20,10,22,49,3,75,56,23,115,6,5,61,2,36,12,26,60,3,97,326,3,31,31,494,8,1,78,14,1624,1982,113,89,2,8,76,46,3,11,35,4,106,33,10,124,40,5,3667,52,5,5,86,5,1252,5,20,2,550,23,7,94,31,69,19,78,6,7,37,48,5,22,33,3,22,7,38,92,24,0,157,21,12,382,9,4,4,263,19,2553,1105,1159,7,9,3,2,12,39,62,21,5,39,0,2,0,5,10,3517,21693.0
7/19/20,10,22,49,3,75,56,23,115,6,5,61,2,36,12,26,60,3,97,326,3,31,31,494,8,1,78,14,1624,1982,113,89,2,8,76,46,3,11,35,4,106,33,10,124,40,5,3744,52,5,5,86,5,1252,5,20,2,550,23,7,94,31,69,19,78,6,7,37,48,5,22,33,3,22,7,38,92,24,0,161,21,12,382,9,4,4,263,19,2637,1105,1159,7,9,3,2,12,39,62,21,5,39,0,2,0,5,10,3655,21996.0
7/20/20,10,24,49,3,75,59,23,132,6,5,62,2,38,13,26,60,3,118,341,4,34,36,526,8,1,88,14,1628,1990,117,90,2,9,78,46,3,11,35,6,117,33,10,130,42,5,3828,52,5,6,92,5,1285,5,22,2,570,29,7,102,33,79,21,108,6,9,37,49,5,22,34,3,26,6,39,96,28,0,165,21,16,398,11,4,5,296,20,2766,1105,1191,7,9,3,2,14,40,72,23,5,40,0,2,0,6,11,3701,22656.0
7/21/20,10,24,49,3,79,59,27,133,6,5,63,2,38,13,26,60,3,118,341,4,34,36,536,8,1,88,15,1646,1990,117,96,2,9,78,50,3,11,35,6,114,33,10,130,42,7,3886,52,5,6,89,5,1285,5,22,2,576,34,7,105,33,79,21,112,6,9,37,49,5,22,34,3,26,6,40,96,28,0,166,21,16,405,11,4,5,296,20,2827,1121,1204,7,9,3,2,14,40,76,23,5,40,0,2,1,6,11,3749,22929.0
7/22/20,11,24,50,4,81,59,27,138,6,5,63,2,38,13,26,61,3,118,351,5,34,39,542,8,1,97,15,1652,1994,123,104,2,9,78,51,3,13,35,6,125,33,10,131,43,7,4053,53,5,6,102,5,1310,5,24,2,586,34,7,106,34,92,25,116,6,9,37,48,5,22,34,3,26,6,40,96,28,0,167,21,16,411,11,5,4,307,22,2918,1149,1223,7,9,3,2,15,40,76,23,5,40,0,2,1,6,11,3822,23481.0
7/23/20,11,25,50,4,81,62,27,138,6,5,63,2,38,13,26,61,3,118,351,5,34,39,561,8,1,97,15,1666,1994,123,113,2,9,78,51,3,13,35,6,129,33,10,131,43,7,4161,53,5,6,102,5,1310,5,24,2,586,34,7,114,34,92,25,116,6,9,37,48,5,22,34,3,26,6,41,97,28,0,173,21,16,418,11,5,7,307,22,3114,1149,1241,7,9,3,2,15,40,79,25,5,40,0,2,1,6,11,3894,23956.0
7/24/20,11,25,56,4,88,62,27,155,6,5,64,2,40,15,26,63,3,128,358,5,35,43,588,9,1,105,15,1672,1998,128,113,3,9,88,51,3,14,35,8,129,35,10,131,47,8,4280,53,7,6,106,5,1337,6,25,2,548,34,7,114,36,92,25,119,7,9,37,48,5,22,34,3,28,7,41,99,32,0,193,23,21,419,13,5,7,313,22,3303,1154,1266,7,9,3,2,15,40,79,25,5,40,0,2,2,6,11,3974,24554.0
7/25/20,11,25,56,4,92,62,27,155,6,5,64,2,40,15,26,63,3,128,358,5,35,43,588,9,1,105,15,1672,1998,128,113,3,9,88,51,3,14,35,8,134,46,10,131,47,8,4387,53,7,6,106,5,1337,6,26,2,600,40,7,114,36,92,25,120,7,9,42,48,5,22,34,3,28,7,41,99,32,0,196,23,21,419,13,5,8,313,22,3474,1154,1266,7,9,3,2,15,40,85,25,5,40,0,2,2,6,11,4056,25009.0
7/26/20,11,25,56,4,92,62,27,155,6,5,64,2,40,15,26,63,3,128,358,5,35,43,588,9,1,105,15,1672,1998,128,113,3,9,88,51,3,14,35,8,134,46,10,131,47,8,4455,53,7,6,104,5,1337,6,26,2,600,40,7,114,36,92,25,120,7,9,42,48,5,22,34,3,28,7,41,99,32,0,201,23,21,419,13,5,8,313,22,3646,1154,1295,7,9,3,2,15,40,85,25,5,40,0,2,2,6,11,4065,25290.0
7/27/20,12,25,59,4,95,62,27,169,6,5,67,2,41,17,28,64,3,140,364,5,39,43,608,10,1,113,16,1688,2005,141,113,3,14,88,51,3,14,36,8,134,46,11,131,50,8,4538,54,7,6,110,5,1361,6,27,2,620,40,8,115,36,103,26,132,7,9,45,48,5,22,34,3,30,7,44,100,32,0,205,25,21,426,14,5,9,322,22,3740,1160,1315,7,9,3,2,16,42,88,26,5,40,0,2,2,8,11,4128,25804.0
7/28/20,14,26,59,4,97,65,27,181,6,5,67,2,41,17,28,64,3,140,364,5,39,43,614,10,1,113,16,1691,2005,137,125,3,14,88,67,3,14,36,8,137,46,11,136,51,8,4586,54,7,6,104,5,1361,6,27,2,624,40,8,115,36,103,26,134,7,9,45,48,5,22,34,3,30,7,44,100,32,0,206,25,21,428,14,5,9,322,26,3790,1160,1328,7,9,3,2,16,42,88,31,5,40,0,2,2,8,11,4197,26058.0
7/29/20,14,26,59,4,99,65,32,181,6,5,72,2,42,17,28,64,3,146,366,5,40,44,630,10,1,125,18,1708,2017,142,124,3,15,89,71,3,15,36,8,147,46,11,136,53,8,4717,54,8,6,107,5,1376,6,29,2,629,48,9,124,36,117,27,134,7,9,45,48,5,22,37,3,30,7,44,101,33,0,207,25,22,441,14,5,9,329,27,3870,1169,1367,7,12,3,3,16,43,92,32,5,40,0,2,3,8,11,4268,26591.0
7/30/20,14,26,59,4,104,65,32,187,6,5,73,2,42,17,28,64,3,146,366,5,40,44,635,10,1,125,18,1716,2017,142,126,3,15,92,71,3,15,36,8,147,46,11,142,53,8,4781,54,8,6,107,5,1376,6,29,2,640,48,9,124,36,117,27,145,7,9,45,48,5,22,37,3,30,7,44,101,33,0,211,25,22,445,14,5,9,329,28,3962,1169,1379,7,14,3,3,16,43,92,32,5,40,0,2,3,8,11,4325,26885.0
7/31/20,14,27,61,4,109,65,32,200,6,5,73,2,43,17,29,65,3,151,368,5,40,44,650,10,1,128,18,1737,2026,149,128,3,16,92,71,3,15,37,8,157,44,11,144,59,9,4883,57,9,6,107,5,1392,6,30,2,644,48,9,129,39,117,27,152,9,9,47,50,5,22,38,4,30,7,47,102,33,0,214,27,27,449,15,5,10,340,28,4072,1188,1389,7,14,3,3,16,43,97,32,5,39,0,2,3,8,11,4373,27364.0
8/1/20,14,27,61,4,114,65,32,200,6,5,73,2,43,17,29,65,3,151,368,5,40,44,650,10,1,128,18,1737,2026,149,128,3,16,94,71,3,19,37,8,157,44,11,144,59,9,5014,57,9,6,107,5,1392,6,30,2,644,42,9,129,39,117,27,152,9,9,47,50,5,23,38,4,30,7,47,102,33,0,219,27,27,449,15,5,10,340,28,4158,1188,1389,7,14,3,3,16,43,97,32,5,39,0,2,3,8,11,4373,27592.0
8/2/20,14,27,61,4,114,65,32,200,6,5,73,2,43,17,29,65,3,151,368,5,40,44,650,10,1,128,18,1737,2026,149,128,3,16,94,71,3,19,37,8,157,44,11,144,59,9,5014,57,9,6,107,5,1392,6,30,2,644,42,9,129,39,117,27,152,9,9,47,50,5,23,38,4,30,7,47,102,33,0,219,27,27,449,15,5,10,340,28,4287,1188,1420,7,14,3,3,16,43,97,32,5,39,0,2,3,8,11,4492,27871.0
