Date,Anderson,Bedford,Benton,Bledsoe,Blount,Bradley,Campbell,Cannon,Carroll,Carter,Cheatham,Chester,Claiborne,Clay,Cocke,Coffee,Crockett,Cumberland,Davidson,DeKalb,Decatur,Dickson,Dyer,Fayette,Fentress,Franklin,Gibson,Giles,Grainger,Greene,Grundy,Hamblen,Hamilton,Hancock,Hardeman,Hardin,Hawkins,Haywood,Henderson,Henry,Hickman,Houston,Humphreys,Jackson,Jefferson,Johnson,Knox,Lake,Lauderdale,Lawrence,Lewis,Lincoln,Loudon,Macon,Madison,Marion,Marshall,Maury,McMinn,McNairy,Meigs,Monroe,Montgomery,Moore,Morgan,Obion,Overton,Perry,Pickett,Polk,Putnam,Rhea,Roane,Robertson,Rutherford,Scott,Sequatchie,Sevier,Shelby,Smith,Stewart,Sullivan,Sumner,Tipton,Trousdale,Unicoi,Union,Van Buren,Warren,Washington,Wayne,Weakley,White,Williamson,Wilson,Total
3/29/20,6,1,3,2,9,8,4,2,5,1,8,2,2,0,1,1,0,9,394,3,1,11,3,10,0,6,3,0,0,9,2,2,35,0,1,1,2,2,0,1,0,2,0,0,5,2,38,0,0,0,2,1,8,3,3,5,0,8,3,1,1,3,13,0,1,1,2,2,0,0,17,0,2,25,48,2,0,6,362,1,0,8,93,15,1,1,1,0,0,14,0,1,1,101,27,1380.0
3/30/20,6,1,3,2,9,8,4,3,5,1,8,2,2,0,1,1,0,9,443,3,1,11,3,10,0,6,3,1,0,9,2,2,35,0,1,1,2,2,0,1,0,2,0,0,5,2,57,0,0,0,2,1,8,3,3,5,0,8,3,1,1,3,13,0,1,1,2,2,0,0,17,0,2,25,48,2,0,6,396,1,0,8,179,15,1,1,1,0,0,14,0,1,1,101,27,1570.0
3/31/20,10,2,4,2,25,10,4,3,5,1,10,3,2,0,1,1,0,11,541,4,0,17,3,12,1,5,6,3,0,12,4,2,50,0,1,1,4,2,0,1,0,1,2,0,6,2,66,0,0,2,2,1,8,4,5,5,1,15,3,1,1,5,19,0,1,1,2,2,0,0,24,1,2,28,68,2,1,8,428,2,0,13,184,21,4,1,1,0,1,14,1,1,1,131,39,1894.0
4/1/20,10,4,4,2,28,14,4,3,5,1,11,3,2,1,1,1,0,14,673,5,0,18,3,14,1,7,6,3,3,15,6,3,50,0,4,2,5,2,0,1,1,1,2,0,6,2,78,0,1,2,2,2,8,4,7,8,1,17,3,1,1,5,27,0,1,2,2,2,0,0,31,1,2,35,86,3,1,9,496,3,0,17,201,22,5,1,1,0,1,21,1,1,2,148,45,2248.0
4/2/20,10,6,4,2,32,18,4,4,5,1,11,3,2,1,1,3,0,16,785,5,0,20,5,14,1,8,6,3,3,16,8,3,61,0,4,2,7,2,0,4,1,1,2,0,6,2,92,0,2,2,2,2,9,5,13,13,2,18,3,3,2,5,37,0,1,2,2,2,0,1,37,0,3,41,113,3,2,10,638,3,0,17,268,24,6,1,1,0,1,20,2,1,2,199,62,2764.0
4/3/20,10,6,4,2,33,21,4,4,6,3,11,5,2,1,1,3,0,22,685,5,0,21,5,17,1,12,7,3,3,16,11,3,67,0,5,2,8,2,0,4,1,1,3,3,6,2,98,0,2,3,2,4,12,7,17,14,4,20,3,3,2,5,41,0,2,2,2,2,0,2,50,0,3,51,127,3,2,13,640,3,0,18,283,28,7,1,1,0,1,20,2,1,2,221,71,2826.0
4/4/20,10,8,4,2,34,21,5,4,6,3,12,6,2,1,1,4,0,23,741,5,0,22,7,18,1,12,8,3,3,16,12,4,71,0,6,2,9,2,0,4,1,2,3,3,6,2,99,0,2,3,2,5,13,7,19,16,4,21,3,3,2,6,46,0,4,2,2,3,0,3,52,0,5,51,140,3,2,13,689,3,1,18,301,31,7,1,1,0,1,22,2,1,2,239,82,3041.0
4/5/20,10,8,4,3,36,21,5,6,7,3,13,6,2,1,1,5,0,26,801,7,0,23,9,20,2,12,11,3,3,17,12,4,74,0,6,2,10,3,1,4,2,2,3,3,6,2,115,0,2,3,2,5,13,9,19,16,6,21,3,3,2,6,51,0,4,2,3,3,0,3,52,0,5,59,147,3,2,14,736,3,2,21,321,33,8,1,1,0,1,23,2,5,2,258,93,3282.0
4/6/20,10,8,4,3,38,23,5,7,8,3,13,6,2,1,1,7,0,26,819,7,0,24,9,21,2,14,12,3,3,17,15,4,83,0,6,2,14,5,1,5,2,2,3,3,7,2,119,0,5,4,2,5,13,11,22,20,9,24,3,4,2,6,54,0,5,2,4,3,0,3,55,0,5,60,161,3,2,16,766,3,2,25,335,36,11,1,1,0,1,24,2,5,2,260,97,3443.0
4/7/20,11,10,4,3,41,25,6,7,8,3,13,7,2,1,2,7,0,32,888,7,0,27,10,21,2,14,13,3,3,18,16,4,95,0,6,2,16,6,2,6,2,2,4,3,10,2,143,0,5,6,2,6,15,12,43,21,9,26,3,5,2,6,65,0,5,3,4,3,0,3,57,0,5,65,178,4,2,18,835,3,2,26,361,38,14,1,1,0,2,27,2,5,2,278,113,3790.0
4/8/20,11,12,4,3,42,28,6,7,8,3,13,6,2,2,2,7,0,33,946,7,1,26,11,22,2,17,13,3,3,20,16,4,95,0,6,2,18,7,2,6,2,2,4,4,12,2,148,0,6,10,2,7,15,16,43,21,9,29,3,7,3,6,72,0,5,4,5,3,0,3,81,0,5,67,193,5,1,19,912,3,2,27,376,38,14,1,2,0,2,30,2,5,2,287,117,4050.0
4/9/20,11,14,4,3,44,28,9,7,10,3,15,6,2,2,3,10,0,34,1004,7,1,28,14,25,2,17,16,3,3,22,17,4,98,0,6,2,21,9,2,6,2,2,4,5,12,2,157,0,7,11,2,7,15,18,47,22,9,31,3,9,3,7,79,0,5,4,5,3,0,3,82,0,5,70,203,5,1,21,1006,5,2,34,389,39,14,2,1,0,3,32,2,5,3,288,123,4321.0
4/10/20,11,15,4,3,45,31,10,7,10,3,17,6,3,2,3,10,0,39,1048,8,1,29,15,28,2,17,18,3,4,25,19,4,102,0,7,2,22,13,2,6,2,3,4,5,13,2,164,0,8,12,2,8,16,19,56,22,9,32,4,9,3,8,84,0,5,5,5,3,0,5,84,0,5,73,222,8,1,21,1083,5,3,35,413,43,14,1,3,0,3,37,2,5,3,299,129,4594.0
4/11/20,12,17,4,3,46,31,10,7,10,3,17,6,3,2,3,11,0,40,1111,9,1,30,18,30,2,22,19,3,4,26,21,4,105,0,7,2,22,13,2,6,2,3,4,5,14,2,169,0,8,12,2,8,16,23,56,24,9,32,4,9,3,8,88,0,5,7,5,3,0,5,85,0,5,81,235,8,1,21,1147,7,4,37,435,44,17,1,3,0,4,37,2,5,3,312,135,4837.0
4/12/20,12,20,4,3,46,31,10,7,11,3,18,6,5,2,3,11,0,42,1349,9,2,30,19,32,2,22,20,3,4,26,23,5,107,0,7,2,23,13,2,6,2,3,4,5,15,2,169,0,8,12,2,8,16,24,59,25,9,32,4,9,3,8,97,0,5,7,5,3,0,5,87,0,5,84,243,8,1,21,1215,10,4,37,445,49,17,1,3,0,4,42,2,5,3,318,135,5220.0
4/13/20,15,23,4,8,46,32,11,7,12,3,18,5,4,4,5,11,0,43,1207,10,3,30,22,36,2,21,20,3,4,27,23,6,109,0,7,2,24,12,2,8,2,3,4,7,16,2,173,4,9,13,2,9,16,26,68,26,9,33,5,9,3,8,102,0,5,8,5,4,0,5,87,0,5,88,250,9,3,22,1331,10,4,42,454,50,20,1,3,1,4,42,2,6,4,318,143,5304.0
4/14/20,15,25,4,8,47,33,12,7,12,3,19,5,5,4,5,12,0,51,1237,10,3,33,22,37,3,23,21,3,4,27,23,6,110,0,7,2,24,12,2,8,2,3,4,7,16,2,174,4,9,15,2,9,17,27,73,26,9,33,5,9,3,9,102,0,6,8,5,4,0,5,92,0,5,88,253,10,3,22,1359,10,4,43,466,52,20,1,3,1,4,44,2,6,4,322,145,5431.0
4/15/20,15,25,4,8,47,33,12,7,12,3,19,5,5,4,5,12,0,51,1237,10,3,33,22,37,3,23,21,3,4,27,23,6,110,0,7,2,24,12,2,8,2,3,4,7,16,2,174,4,9,15,2,9,17,27,73,26,9,33,5,9,3,9,102,0,6,8,5,4,0,5,92,0,5,88,253,10,3,22,1359,10,4,43,466,52,20,1,3,1,4,44,2,6,4,322,145,5431.0
4/16/20,16,33,4,7,47,33,12,7,13,4,19,6,5,5,8,13,0,53,1283,10,3,37,24,39,3,23,24,4,4,28,24,7,109,0,7,4,26,12,2,8,2,4,4,6,16,2,179,4,12,15,2,9,18,29,75,27,9,33,5,9,3,9,102,1,5,8,7,5,0,5,93,0,6,94,269,11,3,22,1508,10,4,43,478,53,19,1,3,1,4,45,2,6,4,321,155,5726.0
4/17/20,16,40,4,7,46,35,12,8,13,5,20,6,5,5,11,17,0,55,1307,10,3,39,24,42,4,23,25,5,4,29,25,7,110,0,7,4,26,12,2,8,2,4,4,6,16,2,182,4,12,15,2,9,19,30,73,27,12,33,6,9,3,9,102,1,5,8,7,6,0,5,93,0,7,95,271,11,3,22,1492,11,4,45,491,54,19,1,3,1,4,46,2,6,4,324,161,5804.0
4/18/20,16,48,4,8,46,38,13,9,13,5,21,6,5,5,11,18,0,56,1465,10,5,42,24,44,4,23,27,5,4,30,25,7,114,0,7,4,27,12,2,9,2,4,4,6,16,2,194,4,13,15,2,9,21,31,83,28,13,34,6,9,3,10,108,1,5,9,7,6,0,5,94,1,8,105,295,11,3,24,1682,12,5,45,497,55,20,1,3,1,4,46,2,6,4,336,171,6293.0
4/19/20,16,71,4,9,46,37,12,8,15,5,22,8,5,5,11,20,5,57,1638,10,4,45,28,45,4,26,31,5,4,30,25,8,116,0,7,4,27,13,4,9,2,4,7,6,15,2,194,4,15,15,2,10,22,33,86,28,16,34,6,9,3,10,119,2,5,9,7,6,0,5,95,2,8,113,309,11,3,24,1778,13,6,45,509,56,22,1,3,1,5,46,2,8,4,348,181,6708.0
4/20/20,16,76,4,10,46,37,13,8,15,5,22,8,5,5,11,20,6,58,1675,12,4,46,28,46,4,27,31,5,4,35,25,8,118,0,7,4,27,13,4,9,2,4,6,6,16,2,193,4,16,15,2,10,23,34,87,28,16,34,6,9,3,11,122,2,5,9,7,6,0,5,96,2,8,116,328,11,3,26,1839,14,6,45,518,83,21,1,3,1,5,46,2,8,4,357,185,6908.0
4/21/20,21,105,4,11,46,37,13,8,14,5,22,9,5,5,11,21,6,59,1719,12,4,46,28,48,4,27,32,6,4,37,26,13,124,0,8,4,28,13,5,9,3,4,6,6,16,2,196,4,16,16,2,11,23,34,90,28,22,34,6,9,3,11,124,2,5,9,7,6,0,5,95,3,8,117,338,12,3,29,1873,14,6,45,530,83,23,1,3,1,4,46,2,8,4,359,187,7093.0
4/22/20,21,105,4,11,46,37,13,8,14,5,22,9,5,5,11,21,6,59,1719,12,4,46,28,48,4,27,32,6,4,37,26,13,124,0,8,4,28,13,5,9,3,4,6,6,16,2,196,4,16,16,2,11,23,34,90,28,22,34,6,9,3,11,124,2,5,9,7,6,0,5,95,3,8,117,338,12,3,29,1873,14,6,45,530,83,23,1,3,1,4,46,2,8,4,359,187,7093.0
4/23/20,23,130,5,351,48,38,13,10,14,6,28,10,5,5,14,25,6,61,1934,10,4,56,30,48,4,28,32,6,4,38,27,14,129,0,8,4,28,14,5,11,16,4,7,6,16,2,203,20,16,16,2,11,24,35,96,28,22,35,6,10,5,12,130,3,5,12,7,8,0,7,101,4,8,126,352,11,3,34,1953,18,7,47,556,87,27,1,3,1,4,46,2,9,4,369,196,7959.0
4/24/20,24,138,5,585,49,40,13,10,14,7,32,10,5,5,14,27,6,67,2011,12,4,63,30,48,4,29,34,6,4,41,28,14,133,0,9,4,28,15,5,11,20,4,7,7,17,2,204,46,17,16,2,11,25,35,98,28,22,36,7,11,5,12,132,3,5,12,7,8,0,6,101,4,8,125,364,11,3,35,2001,19,6,47,573,88,29,1,3,1,5,46,2,10,4,377,197,8449.0
4/25/20,24,150,6,586,53,41,13,10,16,10,36,10,5,5,14,31,7,66,2136,11,4,64,31,51,4,29,35,5,4,41,28,14,140,0,11,5,29,17,5,11,40,4,9,7,17,2,210,48,16,16,2,12,25,37,99,28,22,38,10,11,5,12,134,3,6,12,7,8,0,6,106,3,7,127,387,11,4,42,2086,19,6,48,584,91,47,1,3,2,5,49,2,16,4,381,199,8834.0
4/26/20,25,159,6,588,53,43,14,10,16,12,36,10,5,5,14,32,7,67,2236,13,4,66,31,52,4,29,38,5,4,41,28,15,141,0,11,5,29,18,6,11,41,4,9,7,18,2,210,48,18,16,2,12,27,38,101,28,22,40,14,11,6,13,136,3,6,12,7,8,0,7,109,3,7,136,405,11,5,45,2296,19,7,47,593,94,48,1,3,2,5,52,2,19,4,397,233,9298.0
4/27/20,24,165,6,588,54,45,14,11,16,12,39,10,5,5,14,33,6,68,2338,14,4,70,32,52,4,29,41,5,6,41,28,16,146,0,11,5,29,19,6,11,42,4,10,7,18,3,214,49,17,17,2,12,27,39,104,28,22,41,65,11,6,15,138,3,6,12,8,8,0,7,114,3,7,138,423,11,5,46,2327,19,7,47,603,95,48,1,3,2,7,54,2,18,4,399,246,9586.0
4/28/20,24,167,6,589,55,46,14,11,18,12,42,10,5,5,16,33,7,70,2383,14,4,71,33,53,4,32,41,5,5,42,28,17,149,0,11,5,30,19,6,11,43,4,10,7,18,3,214,50,17,17,2,12,28,39,128,28,22,40,70,11,6,14,139,3,6,12,8,8,0,8,115,3,7,139,434,11,5,46,2376,20,7,47,608,96,50,1,3,2,7,54,4,18,5,399,249,9766.0
4/29/20,27,169,6,592,55,48,14,11,18,12,42,10,5,5,16,35,7,74,2454,14,4,72,34,53,4,34,44,7,5,43,28,17,152,0,11,5,30,19,6,11,43,5,10,7,18,3,221,53,19,17,2,13,32,39,131,28,22,42,89,11,8,16,141,3,6,12,8,8,0,7,119,4,7,139,448,11,5,48,2432,20,7,48,619,98,122,1,3,2,7,54,4,21,6,408,250,10090.0
4/30/20,28,173,6,594,56,49,15,12,18,12,46,10,5,5,16,36,7,74,2612,15,4,72,34,56,4,36,43,8,5,44,28,18,156,0,14,5,30,20,7,13,44,5,10,7,19,3,228,55,21,17,2,13,33,40,135,29,22,42,92,11,8,20,146,3,6,13,8,9,0,8,121,5,7,148,474,11,5,49,2507,21,7,49,623,98,123,1,3,2,7,54,4,23,7,411,253,10448.0
5/1/20,28,184,5,595,58,52,16,12,18,13,48,10,5,5,16,36,7,74,2652,17,4,74,36,59,4,36,45,8,6,44,28,18,160,0,16,5,30,23,7,13,44,5,11,7,20,3,233,55,21,17,2,14,32,41,136,29,23,44,94,11,9,21,146,3,6,14,8,12,0,8,122,5,7,157,502,11,5,49,2599,22,7,49,632,98,1020,2,3,2,8,55,4,23,7,416,259,11600.0
5/2/20,28,193,6,596,63,52,16,12,18,14,48,10,5,5,16,38,7,74,2773,18,4,77,36,59,4,36,48,8,6,43,28,18,168,0,17,5,30,23,9,13,44,5,11,7,22,3,236,55,21,17,2,14,37,44,138,29,23,44,97,11,9,22,148,3,6,15,9,12,0,11,136,5,7,168,547,11,5,49,2672,22,7,49,640,99,1344,2,3,2,8,57,4,23,7,419,268,12273.0
5/3/20,28,200,6,598,63,53,16,12,18,14,53,10,5,5,16,41,7,80,2904,21,4,80,36,63,4,36,50,8,6,43,28,19,172,0,19,7,30,25,9,13,45,5,11,7,24,3,243,57,24,17,2,14,37,50,140,29,23,44,100,11,9,21,148,3,6,15,9,12,0,11,136,5,7,179,579,11,5,51,2815,22,7,51,653,146,1346,2,3,2,8,57,4,23,14,427,273,12748.0
5/4/20,30,200,6,598,70,56,17,12,23,14,56,10,5,5,19,44,9,84,2999,25,4,82,39,68,5,36,53,8,7,43,28,22,180,0,20,7,31,27,9,13,45,5,11,7,28,5,249,58,25,17,2,16,39,53,142,29,24,49,103,11,10,29,149,3,6,17,9,12,0,12,139,5,8,184,603,12,5,58,2878,24,8,57,663,148,1348,2,3,2,8,57,4,24,15,431,276,13091.0
5/5/20,29,201,6,601,73,59,17,12,22,16,57,10,6,5,19,45,9,84,3033,25,4,84,40,69,5,36,53,8,7,43,28,23,184,0,20,7,31,27,10,13,47,6,11,7,27,5,251,58,25,17,2,16,39,53,140,29,24,49,106,11,10,32,151,3,6,16,10,12,0,12,160,6,8,185,620,12,5,60,2901,23,7,59,665,149,1352,2,3,2,8,58,4,25,15,439,281,13245.0
5/6/20,29,212,7,601,69,61,16,12,18,16,58,10,6,6,16,45,7,85,3128,25,4,84,38,73,5,36,50,9,6,43,28,19,196,0,22,7,31,26,10,13,47,6,11,7,26,7,252,59,25,17,2,16,39,54,144,29,23,51,107,11,11,26,153,3,6,15,10,13,0,12,162,6,7,186,655,11,7,60,3010,23,7,52,671,155,1355,2,3,2,10,59,4,24,15,436,287,13518.0
5/7/20,31,217,7,602,69,64,16,13,19,18,58,10,7,6,17,47,7,84,3157,25,4,85,39,73,5,37,52,9,6,43,30,20,211,0,23,7,31,26,10,14,48,6,11,8,26,5,253,59,25,19,2,16,38,55,145,29,24,52,108,11,17,26,155,3,6,15,11,13,0,12,162,6,8,195,661,11,7,63,3066,23,7,52,672,158,1356,2,3,2,10,59,4,24,16,434,288,13686.0
5/8/20,31,222,7,604,69,68,16,13,19,18,59,12,7,6,17,48,7,84,3300,26,4,85,41,75,5,38,52,9,6,43,30,21,229,0,64,7,31,26,10,14,48,6,11,8,26,5,255,59,25,19,2,16,39,57,148,29,24,52,113,11,18,29,161,3,6,16,11,13,0,12,166,6,8,207,685,11,6,65,3108,24,7,54,683,158,1355,2,3,2,10,60,4,24,16,441,290,14040.0
5/9/20,31,231,6,604,71,69,16,13,18,18,61,12,7,6,17,52,9,85,3358,27,4,85,41,77,6,40,53,9,6,44,30,21,232,0,116,7,31,26,10,15,49,6,11,8,26,5,262,59,26,20,2,16,39,58,150,29,24,55,116,11,22,30,172,3,10,16,11,13,0,12,166,6,8,219,720,11,6,65,3189,24,7,54,693,158,1357,2,3,2,12,61,3,24,16,441,297,14369.0
5/10/20,31,237,6,604,71,69,17,13,19,18,63,12,7,6,17,53,9,85,3401,27,4,86,41,79,6,40,54,9,6,46,30,21,233,0,151,8,31,26,10,15,52,6,12,10,26,5,263,59,26,20,2,16,41,58,151,29,24,55,117,11,22,28,174,3,12,16,11,13,1,12,175,6,8,218,725,11,6,65,3260,24,7,54,698,159,1357,3,3,2,12,61,3,24,16,443,300,14576.0
5/11/20,33,238,6,604,72,72,17,13,21,18,66,12,7,6,18,54,12,84,3465,28,4,86,43,80,6,41,56,9,6,46,30,21,240,0,171,8,31,26,10,15,52,6,12,10,26,5,280,61,36,21,2,16,43,59,156,29,24,55,122,11,22,31,180,3,12,16,14,13,1,12,178,6,8,220,745,11,6,65,3372,24,7,54,699,373,1363,3,3,2,12,65,3,24,16,445,302,15111.0
5/12/20,34,239,6,604,73,74,17,13,22,18,76,12,7,6,19,54,12,86,3580,28,4,88,43,82,6,41,57,9,6,46,30,23,258,0,170,8,32,28,10,15,52,6,12,10,26,11,286,99,40,21,2,16,44,69,157,29,24,57,122,11,22,33,188,3,12,16,14,13,1,12,180,6,8,244,764,11,6,65,3429,24,7,54,708,395,1364,3,3,2,13,65,3,24,17,447,306,15492.0
5/13/20,35,246,6,603,74,75,17,13,22,18,78,12,7,6,19,56,12,87,3623,28,4,88,44,85,6,41,57,9,6,47,30,25,286,0,177,8,31,28,10,15,52,6,12,10,26,15,295,300,40,21,2,16,46,71,156,29,24,58,123,12,22,33,191,3,12,16,14,13,1,12,190,6,8,245,780,11,7,65,3475,24,7,54,714,400,1381,3,4,2,13,64,3,24,17,453,309,15924.0
5/14/20,35,248,6,603,75,80,17,13,23,19,85,12,7,6,20,57,13,87,3745,28,5,88,44,86,6,41,57,9,6,46,30,25,319,0,179,9,32,29,11,16,52,6,12,10,26,15,297,401,43,21,2,16,46,74,157,30,25,60,123,12,22,37,199,3,12,17,14,13,1,12,204,6,8,250,796,11,10,65,3542,24,7,56,720,402,1382,3,4,2,14,66,3,24,17,456,312,16359.0
5/15/20,36,248,6,605,75,81,17,13,24,19,88,12,7,6,20,60,13,88,3795,28,5,90,44,88,6,43,57,9,6,46,30,25,332,0,180,9,32,29,11,17,52,6,12,10,26,15,302,401,43,21,2,16,48,75,160,30,25,60,123,12,22,38,203,3,12,17,14,13,1,12,206,7,8,263,814,11,10,66,3595,24,7,57,724,402,1382,3,4,3,14,66,61,24,17,462,316,16620.0
5/16/20,36,251,6,607,75,81,17,13,25,19,88,12,7,6,20,60,13,88,3872,29,5,91,44,88,6,43,58,9,6,46,30,24,342,0,183,9,31,29,12,17,52,6,12,11,26,15,303,401,44,21,2,16,48,81,162,31,26,61,123,12,22,41,204,3,12,17,14,13,1,12,232,7,8,274,847,11,10,68,3681,24,7,57,737,403,1382,3,4,3,15,66,63,24,18,471,318,16923.0
5/17/20,36,252,6,607,75,82,17,13,25,19,88,12,7,6,20,60,13,89,3893,29,5,92,44,90,6,43,58,10,6,46,30,25,347,0,182,9,31,29,12,17,52,6,12,11,26,15,303,404,44,21,2,16,48,81,163,32,26,63,123,12,22,41,206,3,12,19,14,13,1,13,235,7,8,274,847,11,10,68,3726,24,7,57,739,403,1383,3,4,3,15,66,63,24,18,471,318,17019.0
5/18/20,37,254,7,607,76,83,17,13,25,19,92,12,8,6,20,61,13,93,4066,30,5,93,44,94,6,43,59,12,6,46,30,25,357,0,183,10,31,29,12,19,52,6,12,11,26,15,308,404,44,21,2,16,94,90,163,33,27,68,123,12,22,49,213,3,12,19,16,13,2,14,240,10,9,294,884,12,10,69,3846,25,7,57,749,405,1383,3,4,4,16,66,63,26,19,480,327,17541.0
5/19/20,37,257,7,607,76,84,17,13,25,19,93,12,8,6,20,63,14,94,4174,32,5,93,45,95,9,43,59,12,6,46,31,24,377,1,183,10,31,29,12,20,52,7,12,13,26,15,313,403,48,21,2,17,97,93,162,34,26,71,125,12,22,51,216,3,17,19,18,13,2,14,286,15,9,298,906,11,9,68,3936,29,8,57,768,407,1384,3,4,4,16,70,63,27,21,492,338,17942.0
5/20/20,37,257,7,607,76,84,17,13,25,19,93,12,8,6,20,63,14,94,4174,32,5,93,45,95,9,43,59,12,6,46,31,24,377,1,183,10,31,29,12,20,52,7,12,13,26,15,313,403,48,21,2,17,97,93,162,34,26,71,125,12,22,51,216,3,17,19,18,13,2,14,286,15,9,298,906,11,9,68,3936,29,8,57,768,407,1384,3,4,4,16,70,63,27,21,492,338,17942.0
5/21/20,37,262,7,607,77,89,17,15,26,19,97,12,8,6,20,63,14,96,4292,32,5,97,45,98,9,44,59,12,6,46,31,24,425,1,184,10,31,29,12,28,52,7,12,13,27,15,321,403,51,22,2,22,110,93,162,35,27,74,124,12,22,55,217,3,17,20,18,13,2,14,321,188,9,317,930,11,10,69,4033,29,8,60,778,409,1385,3,4,4,16,68,63,26,22,491,344,18555.0
5/22/20,37,263,7,607,78,90,17,15,26,19,100,12,8,6,20,64,14,97,4396,32,5,101,46,100,9,45,60,12,6,47,31,25,468,1,187,10,31,29,12,29,52,7,12,14,27,15,322,406,51,23,3,26,130,97,163,35,28,78,124,12,22,57,218,3,17,21,18,13,2,14,350,193,10,335,950,11,10,70,4127,29,8,61,792,423,1390,3,4,4,16,68,63,26,22,500,343,18980.0
5/23/20,39,264,7,607,81,91,17,16,27,19,103,12,8,6,20,65,14,107,4465,33,5,101,48,104,9,45,61,12,6,48,31,25,511,1,188,11,31,29,12,29,54,7,12,16,27,15,326,408,51,24,3,26,131,97,164,36,28,78,133,12,25,57,234,3,17,24,20,13,3,14,359,194,13,360,977,11,10,72,4225,29,8,61,809,426,1390,3,4,4,19,72,63,26,24,503,343,19371.0
5/24/20,39,265,7,607,82,93,17,17,27,19,104,12,8,7,20,65,15,109,4518,33,5,101,48,107,10,46,61,12,6,48,31,26,552,1,189,11,31,29,12,29,54,7,12,17,27,15,331,409,51,24,3,26,132,100,165,36,28,78,134,12,25,57,240,3,17,24,20,13,3,14,377,195,15,371,998,11,10,72,4336,30,9,61,811,426,1393,3,4,4,19,73,63,26,27,512,355,19697.0
5/25/20,39,269,7,608,82,98,17,17,27,19,110,12,8,6,20,66,16,109,4632,34,5,104,48,107,11,46,60,12,6,47,32,26,601,1,188,11,31,29,13,29,53,7,13,17,27,15,336,410,56,24,3,25,136,101,173,36,29,79,135,12,25,56,248,3,17,24,21,13,3,14,380,197,15,389,1029,11,11,72,4451,30,9,61,827,427,1392,3,4,4,21,73,63,26,27,522,363,20121.0
5/26/20,40,269,7,608,84,99,17,17,27,19,112,12,8,6,20,66,16,111,4716,35,5,106,48,108,12,48,61,12,6,47,32,26,642,1,189,11,31,29,13,29,53,7,13,17,28,15,345,413,56,24,3,25,136,108,174,37,29,80,135,12,25,58,251,3,17,27,23,13,3,14,410,197,15,414,1063,11,12,75,4516,30,9,62,838,427,1392,3,4,4,21,75,63,26,27,527,371,20481.0
5/27/20,40,270,7,608,89,105,17,17,27,19,114,13,8,6,20,66,16,111,4826,37,5,107,49,110,12,49,60,12,6,48,32,30,670,1,192,11,31,30,14,30,54,8,13,17,28,15,356,413,56,24,3,25,137,119,174,37,29,81,136,12,25,59,258,3,17,28,25,13,3,15,428,197,16,426,1090,11,13,75,4615,30,10,60,843,428,1392,3,4,4,22,75,63,26,28,532,382,20871.0
5/28/20,39,274,7,608,89,108,17,17,27,19,118,12,9,6,20,68,16,111,4894,37,5,110,50,110,12,49,61,12,6,48,32,30,719,1,194,11,31,30,14,30,57,8,13,17,28,16,357,413,56,24,3,25,137,124,175,38,30,81,136,12,26,61,261,3,17,28,26,16,3,15,461,198,16,441,1116,11,15,76,4718,30,11,60,852,430,1393,4,4,4,22,75,63,26,30,533,387,21233.0
5/29/20,39,283,7,608,89,113,17,17,27,19,118,12,9,7,20,70,16,111,4968,37,5,110,50,112,12,51,62,12,6,49,32,34,753,1,195,12,32,30,15,30,57,8,13,17,28,16,366,413,56,29,3,25,142,130,175,39,31,88,136,12,26,61,262,3,17,30,26,17,3,15,465,209,16,449,1162,12,15,80,4823,32,11,60,858,437,1393,4,4,4,23,75,63,26,31,542,389,21617.0
5/30/20,40,283,7,607,91,122,18,21,27,19,123,12,9,7,20,73,16,112,5040,37,5,109,50,115,12,53,63,12,8,50,31,36,794,1,196,15,33,31,15,30,58,8,13,17,28,16,375,414,56,31,3,25,143,136,175,40,31,89,141,12,26,62,269,3,17,30,26,21,3,16,479,210,16,465,1196,12,15,81,4943,34,11,60,881,442,1392,4,4,4,23,75,64,26,33,552,407,22056.0
5/31/20,40,283,7,607,91,122,18,21,27,19,123,12,9,7,20,73,16,112,5040,37,5,109,50,115,12,53,63,12,8,50,31,36,794,1,196,15,33,31,15,30,58,8,13,17,28,16,375,414,56,31,3,25,143,136,175,40,31,89,141,12,26,62,269,3,17,30,26,21,3,16,479,210,16,465,1196,12,15,81,4943,34,11,60,881,442,1392,4,4,4,23,75,64,26,33,552,407,22056.0
6/1/20,40,283,7,607,91,122,18,21,27,19,123,12,9,7,20,73,16,112,5040,37,5,109,50,115,12,53,63,12,8,50,31,36,794,1,196,15,33,31,15,30,58,8,13,17,28,16,375,414,56,31,3,25,143,136,175,40,31,89,141,12,26,62,269,3,17,30,26,21,3,16,479,210,16,465,1196,12,15,81,4943,34,11,60,881,442,1392,4,4,4,23,75,64,26,33,552,407,22056.0
6/2/20,41,295,7,609,93,157,18,31,28,19,134,12,12,8,21,74,16,118,5323,40,5,116,55,121,12,54,62,12,11,52,31,43,910,1,202,18,35,32,15,31,58,8,15,19,28,16,410,765,59,32,3,28,154,157,175,42,32,102,143,15,27,66,277,4,17,40,32,23,3,18,507,214,16,511,1278,12,19,90,5313,36,13,60,913,455,1396,49,5,4,26,75,64,26,34,567,430,23755.0
