Date,Adams,Allegheny,Armstrong,Beaver,Bedford,Berks,Blair,Bradford,Bucks,Butler,Cambria,Cameron,Carbon,Centre,Chester,Clarion,Clearfield,Clinton,Columbia,Crawford,Cumberland,Dauphin,Delaware,Elk,Erie,Fayette,Forest,Franklin,Fulton,Greene,Huntingdon,Indiana,Jefferson,Juniata,Lackawanna,Lancaster,Lawrence,Lebanon,Lehigh,Luzerne,Lycoming,McKean,Mercer,Mifflin,Monroe,Montgomery,Montour,Northampton,Northumberland,Perry,Philadelphia,Pike,Potter,Schuylkill,Snyder,Somerset,Sullivan,Susquehanna,Tioga,Union,Venango,Warren,Washington,Wayne,Westmoreland,Wyoming,York,Total
4/24/20,110,1177,43,337,21,2339,19,28,2469,168,20,1,160,77,1064,22,11,17,252,19,240,468,3055,2,72,75,7,164,2,25,20,62,4,77,735,1451,61,575,2478,1921,48,5,64,26,1037,3525,47,1716,84,25,11877,338,4,300,31,22,1,76,14,31,7,1,96,88,317,17,563,40208.0
4/25/20,113,1198,46,359,21,2406,21,28,2541,168,21,1,162,81,1134,22,11,18,257,19,250,492,3161,2,79,79,7,181,3,25,22,63,4,77,772,1501,61,592,2551,1962,53,5,64,26,1054,3627,47,1780,87,26,11877,347,4,311,32,25,1,77,14,31,7,1,99,92,360,17,578,41153.0
4/26/20,117,1211,46,366,21,2491,21,28,2541,170,21,1,163,81,1177,22,11,21,269,19,267,519,3281,3,77,79,7,205,3,25,22,63,4,78,793,1577,61,612,2601,2008,55,5,65,27,1065,3733,47,1813,90,26,12566,349,4,321,33,25,1,79,14,31,7,1,101,92,374,17,593,42616.0
4/27/20,122,1224,47,387,21,2526,21,28,2585,170,21,1,164,87,1214,22,11,25,277,19,282,529,3361,3,82,79,7,227,3,25,24,63,4,79,833,1633,63,621,2636,2035,57,5,65,30,1083,3817,48,1834,90,26,12868,352,4,324,33,25,1,81,14,31,7,1,107,93,377,18,606,43558.0
4/28/20,124,1235,50,388,22,2605,21,28,2675,174,22,1,169,93,1256,23,11,29,279,19,296,553,3463,3,86,79,7,237,3,26,26,62,4,81,854,1678,63,635,2685,2078,58,5,66,34,1097,4043,47,1970,92,27,13445,362,4,330,33,26,1,82,14,33,7,1,109,93,383,18,614,45137.0
4/29/20,130,1273,50,392,24,2637,23,29,2776,175,25,1,170,95,1304,23,14,30,283,19,324,558,3619,3,87,80,7,264,5,26,29,63,4,82,873,1703,64,648,2719,2111,61,6,65,36,1111,4177,47,2008,92,30,13803,369,4,343,33,26,1,81,14,33,7,1,113,95,386,19,624,46327.0
4/30/20,137,1289,51,405,24,2698,23,31,2907,178,28,1,175,96,1375,23,16,31,283,19,343,584,3696,3,87,80,7,284,5,26,38,63,4,83,913,1765,65,676,2796,2143,68,6,65,38,1127,4307,47,2050,93,30,14468,378,4,368,33,26,1,84,16,36,7,1,115,100,391,20,641,47971.0
5/1/20,140,1319,52,426,24,2748,23,33,3070,180,31,1,181,96,1432,23,16,32,289,19,349,601,3848,3,87,81,7,313,5,26,40,63,4,84,934,1820,65,694,2850,2173,71,6,65,37,1147,4406,48,2103,95,32,15137,383,4,375,33,26,1,84,16,37,7,1,116,102,393,21,651,49579.0
5/2/20,141,1333,52,435,24,2810,23,35,3182,180,32,1,182,96,1469,23,16,34,290,19,365,617,3999,4,90,82,7,325,6,27,48,63,6,84,968,1904,65,710,2896,2211,81,6,66,38,1165,4487,49,2182,98,33,15137,394,4,384,33,29,1,84,16,38,7,1,118,104,396,25,664,50494.0
5/3/20,145,1345,52,435,24,2886,24,35,3286,180,33,1,183,102,1502,23,21,32,291,19,373,634,4113,4,91,83,7,351,6,27,56,69,6,86,999,1936,65,735,2924,2240,85,6,66,39,1172,4552,50,2214,99,34,15137,405,4,395,33,29,1,85,16,38,7,1,119,109,401,25,679,51225.0
5/4/20,148,1365,52,458,24,2948,25,35,3356,180,34,1,185,105,1560,23,21,33,296,19,375,652,4198,4,91,83,7,377,6,27,57,70,6,86,1017,1991,65,756,2963,2255,86,6,66,39,1173,4645,50,2240,100,34,16040,408,4,398,33,30,1,86,16,38,7,1,120,109,403,27,702,52816.0
5/5/20,148,1375,53,466,26,3004,25,35,3505,184,34,2,185,106,1601,23,21,33,298,19,382,695,4269,4,93,84,7,396,7,27,59,74,6,86,1038,2018,67,766,2999,2280,86,6,67,42,1186,4687,50,2279,107,34,16410,412,4,405,33,30,1,86,16,38,7,1,120,109,405,27,716,53864.0
5/6/20,148,1394,55,471,27,3048,25,36,3508,185,35,2,186,113,1636,23,21,34,302,20,386,711,4373,4,95,84,7,406,7,27,60,75,7,86,1076,2041,68,774,3063,2306,90,6,69,45,1190,4827,50,2313,111,34,16697,415,4,419,33,32,1,87,16,39,7,1,121,110,409,27,722,54800.0
5/7/20,151,1439,55,472,27,3095,28,36,3613,190,37,2,189,116,1673,23,22,35,306,20,403,735,4497,5,101,84,7,425,7,27,109,75,7,92,1093,2070,69,785,3102,2332,99,6,70,48,1194,4915,50,2355,112,34,17047,419,4,422,33,32,1,86,16,40,7,1,120,113,411,27,740,55956.0
5/8/20,154,1455,55,479,28,3190,28,37,3750,192,40,2,192,117,1728,23,24,37,307,20,414,764,4680,5,113,84,7,452,7,27,117,75,7,93,1114,2122,69,797,3140,2347,109,6,70,50,1198,5037,50,2390,118,34,17517,422,4,430,33,32,1,86,16,40,7,1,121,113,413,28,753,57371.0
5/9/20,156,1486,55,482,29,3257,28,38,3852,194,42,2,195,117,1774,23,24,41,323,20,425,797,4836,5,120,85,7,478,8,27,119,76,7,93,1134,2185,69,805,3169,2356,127,6,73,50,1206,5116,49,2429,119,34,17881,427,4,437,33,32,1,81,16,40,7,1,124,116,415,30,767,58560.0
5/10/20,159,1503,55,491,29,3371,28,38,3966,195,44,2,198,119,1865,23,25,41,324,20,434,823,4976,5,124,85,7,493,8,27,181,76,7,93,1172,2223,70,811,3241,2416,131,6,73,52,1218,5260,49,2453,124,35,18211,432,4,451,33,32,1,81,16,40,7,1,124,117,417,30,773,59939.0
5/11/20,167,1511,55,491,29,3417,29,38,4028,195,44,2,198,119,1884,23,25,41,328,21,451,830,5046,5,123,85,7,513,8,27,187,76,7,93,1187,2256,70,815,3259,2426,132,6,75,52,1224,5292,49,2465,125,35,18313,433,4,453,33,32,1,81,16,41,7,1,124,117,418,30,784,60459.0
5/12/20,167,1526,55,493,29,3453,30,37,4116,198,44,2,198,122,1929,23,30,41,330,21,461,851,5084,5,124,85,7,522,8,27,190,76,7,94,1211,2295,71,825,3286,2449,132,8,77,52,1229,5442,49,2499,126,35,18537,441,4,459,33,32,1,81,16,41,7,1,126,117,419,31,793,61310.0
5/13/20,169,1545,56,509,29,3485,31,39,4166,197,45,2,205,126,1955,24,31,41,330,21,463,871,5157,6,125,85,7,545,8,27,197,78,7,94,1232,2325,71,849,3318,2467,139,8,78,53,1228,5513,50,2518,128,35,18779,451,4,478,33,32,1,81,16,42,7,2,127,107,419,31,803,62101.0
5/14/20,174,1551,56,512,30,3530,32,41,4248,199,45,2,206,128,2008,24,33,43,333,21,477,895,5252,6,127,87,7,563,11,27,200,82,7,94,1256,2364,71,856,3378,2477,139,8,81,54,1240,5583,50,2566,132,36,19093,454,4,490,33,32,1,82,16,43,7,2,129,107,422,31,817,63105.0
5/15/20,183,1582,57,516,30,3593,32,41,4325,202,49,2,206,129,2060,24,33,43,334,21,492,912,5409,6,129,87,7,580,11,27,204,84,7,94,1273,2428,72,863,3396,2491,141,10,83,57,1242,5697,50,2600,136,36,19349,458,4,506,33,32,2,82,16,44,7,2,129,107,423,28,828,64136.0
5/16/20,185,1595,58,518,32,3643,34,41,4391,202,53,2,210,129,2100,24,33,43,336,21,515,938,5555,6,134,88,7,601,11,27,208,84,7,94,1327,2470,72,873,3440,2513,146,10,91,57,1248,5797,50,2659,139,40,19606,460,4,512,33,32,2,83,16,46,7,2,130,108,423,29,835,65185.0
5/17/20,189,1603,58,517,32,3677,38,41,4439,203,54,2,214,131,2118,24,33,44,336,21,522,963,5619,6,137,89,7,621,11,27,214,84,7,94,1344,2508,72,874,3470,2526,147,11,91,57,1254,5872,50,2703,141,40,19606,460,4,525,33,33,2,83,16,47,8,2,131,108,427,29,851,65700.0
5/18/20,194,1641,58,533,32,3719,38,41,4516,203,54,2,214,133,2153,24,33,44,337,21,525,978,5689,6,145,91,7,631,11,27,214,84,7,94,1363,2552,72,877,3491,2532,149,11,94,57,1259,6012,50,2727,143,41,19953,461,4,529,33,36,2,85,16,51,8,2,133,108,432,30,857,66669.0
5/19/20,194,1658,58,534,32,3735,38,41,4573,206,54,2,214,132,2199,24,33,45,337,21,540,989,5754,6,147,92,7,644,12,27,214,86,7,94,1374,2593,73,880,3513,2554,149,11,96,57,1267,6063,50,2758,145,41,20132,469,4,534,33,36,2,85,16,50,8,2,130,110,431,30,866,67311.0
5/20/20,197,1687,58,539,32,3763,39,41,4662,208,54,2,219,133,2217,25,33,45,340,21,545,1012,5844,6,163,93,7,662,13,27,215,86,7,94,1400,2599,73,885,3550,2572,152,11,96,57,1278,6154,50,2779,150,42,20359,470,4,541,33,37,2,87,16,56,8,2,130,110,432,30,872,68126.0
5/21/20,204,1718,58,539,36,3784,44,43,4726,209,55,2,221,136,2267,25,33,48,342,21,565,1034,5969,6,177,93,7,677,14,27,221,88,7,94,1432,2690,73,887,3586,2594,152,11,97,57,1291,6268,51,2814,150,43,20700,473,4,548,33,37,2,90,16,61,8,3,130,112,434,32,883,69252.0
5/22/20,214,1739,58,550,36,3838,46,43,4764,209,55,2,224,138,2320,25,33,48,342,21,572,1049,6060,6,190,93,7,697,14,27,223,89,7,94,1451,2736,73,892,3613,2620,155,11,102,57,1295,6366,51,2842,155,43,21009,475,4,560,35,37,2,93,16,61,8,3,134,115,436,33,895,70211.0
5/23/20,222,1753,58,552,37,3845,46,44,4839,216,56,2,227,143,2364,28,34,49,342,21,584,1061,6114,6,210,94,7,711,14,27,227,89,7,94,1476,2790,74,900,3628,2631,158,11,103,57,1302,6464,50,2866,164,45,21234,476,4,576,38,37,2,95,16,52,8,3,135,117,437,33,904,71009.0
5/24/20,226,1777,58,554,37,3885,46,44,4867,219,57,2,229,146,2390,29,34,50,344,22,592,1099,6179,6,209,94,7,734,14,27,228,89,7,95,1491,2854,74,909,3651,2645,158,11,104,58,1304,6525,50,2911,170,47,21234,477,4,585,38,37,2,96,16,53,8,3,138,117,440,33,924,71563.0
5/25/20,227,1805,58,568,37,3903,48,44,4894,220,57,2,231,147,2428,29,34,51,343,22,598,1123,6210,6,217,94,7,740,14,27,228,89,7,95,1494,2896,74,912,3667,2651,160,12,105,58,1305,6576,50,2920,174,47,21234,477,4,592,38,37,2,96,16,54,8,3,138,118,441,33,930,71925.0
5/26/20,233,1816,59,570,37,3919,48,45,4916,220,57,2,231,148,2454,29,37,54,343,22,602,1137,6243,6,223,95,7,746,15,27,228,89,7,95,1503,2985,74,922,3676,2662,161,12,105,58,1305,6598,50,2933,177,48,21738,476,4,600,38,37,2,97,16,56,8,3,138,118,442,33,943,72778.0
5/27/20,236,1828,61,570,38,3952,48,46,4930,222,57,2,232,149,2504,29,37,54,346,23,611,1174,6289,6,235,95,7,756,15,27,228,90,7,95,1511,3031,74,936,3699,2677,161,12,106,58,1310,6738,50,2958,182,53,21975,476,4,601,39,37,2,98,16,56,8,3,138,118,442,33,956,73557.0
5/28/20,240,1851,62,579,38,3973,49,46,4966,226,57,2,232,150,2555,25,37,55,346,23,618,1212,6337,6,242,95,7,759,15,27,228,90,7,95,1516,3056,74,944,3719,2689,162,12,106,58,1311,6811,50,3022,186,54,22150,476,4,606,39,37,2,99,16,56,8,3,139,118,443,34,970,74220.0
5/29/20,241,1870,62,582,39,3988,49,46,5012,227,57,2,234,151,2607,26,38,55,346,30,621,1231,6379,6,253,95,7,762,15,27,228,90,7,95,1528,3105,76,950,3738,2711,162,12,107,58,1315,6906,50,3045,186,56,22405,476,4,616,39,37,3,109,17,57,8,3,139,119,444,34,991,74984.0
5/30/20,245,1897,62,589,39,4002,50,46,5050,229,57,2,235,152,2669,27,39,56,346,29,626,1258,6420,6,274,95,7,767,15,27,230,91,9,95,1543,3131,79,958,3747,2722,164,12,107,59,1318,7006,50,3062,190,57,22629,476,4,623,42,38,3,109,17,59,9,3,139,119,447,34,1000,75697.0
5/31/20,251,1911,62,590,39,4061,50,46,5082,230,57,2,235,153,2729,27,39,56,348,29,629,1277,6461,6,279,95,7,774,15,27,230,91,9,95,1547,3161,80,969,3765,2736,164,12,107,59,1319,7061,52,3083,192,59,22629,476,4,631,45,38,3,109,17,59,9,3,139,119,449,34,1007,76129.0
6/1/20,250,1919,62,590,40,4074,50,46,5100,230,58,2,237,154,2784,27,40,57,348,29,635,1303,6481,6,295,95,7,777,15,27,231,91,9,95,1551,3189,80,972,3770,2739,164,12,107,59,1320,7093,53,3082,194,61,22881,477,4,631,45,38,3,110,17,62,9,3,140,120,449,34,1013,76646.0
6/2/20,255,1928,62,591,40,4107,51,48,5116,232,59,2,241,154,2823,27,42,60,349,29,644,1359,6496,6,307,95,7,781,15,27,231,91,12,95,1555,3218,81,980,3780,2750,164,12,107,59,1325,7172,53,3108,198,62,23034,478,4,643,45,38,3,110,19,60,9,3,140,120,451,34,1028,77225.0
6/3/20,260,1952,64,594,41,4132,52,46,5137,235,59,2,239,154,2863,27,42,60,349,29,654,1385,6548,6,314,95,7,782,15,27,232,91,14,95,1556,3267,83,994,3802,2766,166,12,107,59,1326,7242,53,3120,199,62,23160,478,4,646,45,38,3,111,19,63,9,4,140,120,453,34,1037,77780.0
6/4/20,263,1965,64,599,42,4152,52,46,5158,240,59,2,250,154,2902,27,42,60,352,30,657,1404,6587,6,327,95,7,785,16,27,234,91,14,95,1569,3301,82,997,3817,2773,166,13,110,59,1333,7351,53,3124,201,64,23281,478,6,651,51,38,3,123,19,65,10,5,140,121,455,34,1038,78335.0
6/5/20,264,1973,64,598,43,4167,53,46,5197,239,59,2,245,154,2959,27,43,60,352,30,659,1434,6608,6,332,95,7,788,16,27,234,91,15,95,1575,3337,82,1000,3829,2782,166,13,110,59,1335,7416,53,3136,206,67,23407,478,8,653,53,38,3,124,19,70,15,5,141,123,456,34,1040,78815.0
6/6/20,269,1989,65,598,43,4184,53,46,5243,244,59,2,248,155,3014,27,44,60,361,30,665,1451,6659,6,363,95,7,792,16,27,236,91,16,96,1579,3404,84,1021,3846,2791,166,13,111,59,1338,7542,53,3144,208,67,23529,481,11,656,54,39,3,133,19,71,15,5,146,123,457,34,1049,79505.0
6/7/20,273,2003,65,603,44,4201,53,46,5261,247,59,2,249,156,3053,27,44,60,364,30,669,1481,6688,6,367,95,7,795,16,27,236,92,16,97,1583,3461,85,1062,3858,2793,167,13,111,59,1338,7582,53,3151,209,68,23529,482,11,656,55,39,3,148,19,73,15,5,147,126,459,34,1082,79908.0
6/8/20,275,2008,65,603,45,4218,53,46,5278,247,59,2,249,157,3102,27,44,61,364,30,672,1499,6698,6,378,95,7,798,16,27,236,92,16,99,1584,3503,85,1072,3871,2793,168,13,111,59,1341,7610,53,3168,209,68,23691,482,11,657,55,39,3,154,19,73,15,5,149,124,461,35,1086,80339.0
